pathway_id,from_stop_id,to_stop_id,facility_id,pathway_mode,is_bidirectional,length,wheelchair_length,traversal_time,wheelchair_traversal_time,stair_count,max_slope,pathway_name,pathway_code,signposted_as,instructions
bbsta-009,door-bbsta-dartmn,node-bbsta-e57stairs-lobby,,1,0,34.1376000,34.1376000,,,,,Back Bay - Dartmouth St (North) to Top of Tracks 5-7 east stairs,,Tracks 5 and 7,
bbsta-010,door-bbsta-dartmn,node-bbsta-upper-fareunpaid,,1,0,36.8808000,36.8808000,,,,,Back Bay - Dartmouth St (North) to Unpaid side of fare gates,,Orange Line - All trains,
bbsta-011,door-bbsta-dartmn,node-bbsta-upassmezstairs-top,,1,0,34.4424000,34.4424000,,,,,Back Bay - Dartmouth St (North) to Top of stairs between lobby and underpass,,"Dartmouth Street, Copley Place via underpass",
bbsta-012,node-bbsta-2stairs-lobby,door-bbsta-dartmn,,1,0,69.4944000,69.4944000,,,,,Top of Track 2 stairs to Back Bay - Dartmouth St (North),,"Exit, Dartmouth Street",
bbsta-013,node-854-lobby,door-bbsta-dartmn,,1,0,70.1040000,70.1040000,,,,,Top of Track 2 elevator to Back Bay - Dartmouth St (North),,"Exit, Dartmouth Street",
bbsta-014,node-bbsta-13stairs-lobby,door-bbsta-dartmn,,1,0,56.6928000,56.6928000,,,,,Top of Tracks 1-3 stairs to Back Bay - Dartmouth St (North),,"Exit, Dartmouth Street",
bbsta-015,node-143-lobby,door-bbsta-dartmn,,1,0,56.6928000,56.6928000,,,,,Top of Tracks 1-3 up escalator to Back Bay - Dartmouth St (North),,"Exit, Dartmouth Street",
bbsta-016,node-142-lobby,door-bbsta-dartmn,,1,0,56.6928000,56.6928000,,,,,Top of Tracks 1-3 down escalator to Back Bay - Dartmouth St (North),,"Exit, Dartmouth Street",
bbsta-017,node-855-lobby,door-bbsta-dartmn,,1,0,92.3544000,92.3544000,,,,,Top of Tracks 1-3 elevator to Back Bay - Dartmouth St (North),,"Exit, Dartmouth Street",
bbsta-018,Back Bay,door-bbsta-dartmn,,1,0,46.6344000,46.6344000,,,,,Commuter Rail to Back Bay - Dartmouth St (North),,"Exit, Dartmouth Street",
bbsta-019,node-856-lobby,door-bbsta-dartmn,,1,0,24.9936000,24.9936000,,,,,Top of Tracks 5-7 elevator to Back Bay - Dartmouth St (North),,"Exit, Dartmouth Street",
bbsta-020,node-bbsta-w57stairs-lobby,door-bbsta-dartmn,,1,0,23.1648000,23.1648000,,,,,Top of Tracks 5-7 west stairs to Back Bay - Dartmouth St (North),,"Exit, Dartmouth Street",
bbsta-021,node-bbsta-e57stairs-lobby,door-bbsta-dartmn,,1,0,34.1376000,34.1376000,,,,,Top of Tracks 5-7 east stairs to Back Bay - Dartmouth St (North),,"Exit, Dartmouth Street",
bbsta-022,node-bbsta-upper-fareunpaid,door-bbsta-dartmn,,1,0,36.8808000,36.8808000,,,,,Unpaid side of fare gates to Back Bay - Dartmouth St (North),,"Exit, Dartmouth Street",
bbsta-023,node-bbsta-upassmezstairs-top,door-bbsta-dartmn,,1,0,34.4424000,34.4424000,,,,,Top of stairs between lobby and underpass to Back Bay - Dartmouth St (North),,"Exit, Dartmouth Street",
bbsta-024,door-bbsta-dartms,node-bbsta-2stairs-lobby,,1,0,50.5968000,50.5968000,,,,,Back Bay - Dartmouth St (South) to Top of Track 2 stairs,,Track 2,
bbsta-025,door-bbsta-dartms,node-854-lobby,,1,0,52.4256000,52.4256000,,,,,Back Bay - Dartmouth St (South) to Top of Track 2 elevator,,"Elevator, Track 2",
bbsta-026,door-bbsta-dartms,node-bbsta-13stairs-lobby,,1,0,39.3192000,39.3192000,,,,,Back Bay - Dartmouth St (South) to Top of Tracks 1-3 stairs,,Tracks 3 and 1,
bbsta-027,door-bbsta-dartms,node-143-lobby,,1,0,39.3192000,39.3192000,,,,,Back Bay - Dartmouth St (South) to Top of Tracks 1-3 up escalator,,Tracks 3 and 1,
bbsta-028,door-bbsta-dartms,node-142-lobby,,1,0,39.3192000,39.3192000,,,,,Back Bay - Dartmouth St (South) to Top of Tracks 1-3 down escalator,,Tracks 3 and 1,
bbsta-029,door-bbsta-dartms,node-855-lobby,,1,0,74.6760000,74.6760000,,,,,Back Bay - Dartmouth St (South) to Top of Tracks 1-3 elevator,,"Elevator, Tracks 1 and 3",
bbsta-030,door-bbsta-dartms,Back Bay,,1,0,27.7368000,27.7368000,,,,,Back Bay - Dartmouth St (South) to Commuter Rail,,"Amtrak, Commuter Rail, tickets, baggage",
bbsta-031,door-bbsta-dartms,node-856-lobby,,1,0,38.1000000,38.1000000,,,,,Back Bay - Dartmouth St (South) to Top of Tracks 5-7 elevator,,"Elevator, Tracks 5 and 7",
bbsta-032,door-bbsta-dartms,node-bbsta-w57stairs-lobby,,1,0,38.4048000,38.4048000,,,,,Back Bay - Dartmouth St (South) to Top of Tracks 5-7 west stairs,,Tracks 5 and 7,
bbsta-033,door-bbsta-dartms,node-bbsta-e57stairs-lobby,,1,0,47.2440000,47.2440000,,,,,Back Bay - Dartmouth St (South) to Top of Tracks 5-7 east stairs,,Tracks 5 and 7,
bbsta-034,door-bbsta-dartms,node-bbsta-upper-fareunpaid,,1,0,39.0144000,39.0144000,,,,,Back Bay - Dartmouth St (South) to Unpaid side of fare gates,,Orange Line - All trains,
bbsta-035,door-bbsta-dartms,node-bbsta-upassmezstairs-top,,1,0,35.6616000,35.6616000,,,,,Back Bay - Dartmouth St (South) to Top of stairs between lobby and underpass,,"Dartmouth Street, Copley Place via underpass",
bbsta-036,node-bbsta-2stairs-lobby,door-bbsta-dartms,,1,0,50.5968000,50.5968000,,,,,Top of Track 2 stairs to Back Bay - Dartmouth St (South),,"Exit, Dartmouth Street",
bbsta-037,node-854-lobby,door-bbsta-dartms,,1,0,52.4256000,52.4256000,,,,,Top of Track 2 elevator to Back Bay - Dartmouth St (South),,"Exit, Dartmouth Street",
bbsta-038,node-bbsta-13stairs-lobby,door-bbsta-dartms,,1,0,39.3192000,39.3192000,,,,,Top of Tracks 1-3 stairs to Back Bay - Dartmouth St (South),,"Exit, Dartmouth Street",
bbsta-039,node-143-lobby,door-bbsta-dartms,,1,0,39.3192000,39.3192000,,,,,Top of Tracks 1-3 up escalator to Back Bay - Dartmouth St (South),,"Exit, Dartmouth Street",
bbsta-040,node-142-lobby,door-bbsta-dartms,,1,0,39.3192000,39.3192000,,,,,Top of Tracks 1-3 down escalator to Back Bay - Dartmouth St (South),,"Exit, Dartmouth Street",
bbsta-041,node-855-lobby,door-bbsta-dartms,,1,0,74.6760000,74.6760000,,,,,Top of Tracks 1-3 elevator to Back Bay - Dartmouth St (South),,"Exit, Dartmouth Street",
bbsta-042,Back Bay,door-bbsta-dartms,,1,0,27.7368000,27.7368000,,,,,Commuter Rail to Back Bay - Dartmouth St (South),,"Exit, Dartmouth Street",
bbsta-043,node-856-lobby,door-bbsta-dartms,,1,0,38.1000000,38.1000000,,,,,Top of Tracks 5-7 elevator to Back Bay - Dartmouth St (South),,"Exit, Dartmouth Street",
bbsta-044,node-bbsta-w57stairs-lobby,door-bbsta-dartms,,1,0,38.4048000,38.4048000,,,,,Top of Tracks 5-7 west stairs to Back Bay - Dartmouth St (South),,"Exit, Dartmouth Street",
bbsta-045,node-bbsta-e57stairs-lobby,door-bbsta-dartms,,1,0,47.2440000,47.2440000,,,,,Top of Tracks 5-7 east stairs to Back Bay - Dartmouth St (South),,"Exit, Dartmouth Street",
bbsta-046,node-bbsta-upper-fareunpaid,door-bbsta-dartms,,1,0,39.0144000,39.0144000,,,,,Unpaid side of fare gates to Back Bay - Dartmouth St (South),,"Exit, Dartmouth Street",
bbsta-047,node-bbsta-upassmezstairs-top,door-bbsta-dartms,,1,0,35.6616000,35.6616000,,,,,Top of stairs between lobby and underpass to Back Bay - Dartmouth St (South),,"Exit, Dartmouth Street",
bbsta-048,door-bbsta-garage,node-bbsta-2stairs-lobby,,1,0,83.5152000,83.5152000,,,,,Back Bay - Garage to Top of Track 2 stairs,,Track 2,
bbsta-049,door-bbsta-garage,node-854-lobby,,1,0,85.0392000,85.0392000,,,,,Back Bay - Garage to Top of Track 2 elevator,,"Elevator, Track 2",
bbsta-050,door-bbsta-garage,node-bbsta-13stairs-lobby,,1,0,71.9328000,71.9328000,,,,,Back Bay - Garage to Top of Tracks 1-3 stairs,,Tracks 3 and 1,
bbsta-051,door-bbsta-garage,node-143-lobby,,1,0,71.9328000,71.9328000,,,,,Back Bay - Garage to Top of Tracks 1-3 up escalator,,Tracks 3 and 1,
bbsta-052,door-bbsta-garage,node-142-lobby,,1,0,71.9328000,71.9328000,,,,,Back Bay - Garage to Top of Tracks 1-3 down escalator,,Tracks 3 and 1,
bbsta-053,door-bbsta-garage,node-855-lobby,,1,0,46.0248000,46.0248000,,,,,Back Bay - Garage to Top of Tracks 1-3 elevator,,"Elevator, Tracks 1 and 3",
bbsta-054,door-bbsta-garage,Back Bay,,1,0,72.2376000,72.2376000,,,,,Back Bay - Garage to Commuter Rail,,"Amtrak, Commuter Rail, tickets, baggage",
bbsta-055,door-bbsta-garage,node-856-lobby,,1,0,56.9976000,56.9976000,,,,,Back Bay - Garage to Top of Tracks 5-7 elevator,,"Elevator, Tracks 5 and 7",
bbsta-056,door-bbsta-garage,node-bbsta-w57stairs-lobby,,1,0,58.2168000,58.2168000,,,,,Back Bay - Garage to Top of Tracks 5-7 west stairs,,Tracks 5 and 7,
bbsta-057,door-bbsta-garage,node-bbsta-e57stairs-lobby,,1,0,46.9392000,46.9392000,,,,,Back Bay - Garage to Top of Tracks 5-7 east stairs,,Tracks 5 and 7,
bbsta-058,door-bbsta-garage,node-bbsta-upper-fareunpaid,,1,0,48.1584000,48.1584000,,,,,Back Bay - Garage to Unpaid side of fare gates,,Orange Line - All trains,
bbsta-059,door-bbsta-garage,node-bbsta-upassmezstairs-top,,1,0,51.5112000,51.5112000,,,,,Back Bay - Garage to Top of stairs between lobby and underpass,,"Dartmouth Street, Copley Place via underpass",
bbsta-060,door-bbsta-garage,door-bbsta-dartmn,,1,0,73.4568000,73.4568000,,,,,Back Bay - Garage to Back Bay - Dartmouth St (North),,"Exit, Dartmouth Street",
bbsta-061,door-bbsta-garage,door-bbsta-dartms,,1,0,81.6864000,81.6864000,,,,,Back Bay - Garage to Back Bay - Dartmouth St (South),,"Exit, Dartmouth Street",
bbsta-062,door-bbsta-garage,door-bbsta-buswayn,,1,0,22.5552000,22.5552000,,,,,"Back Bay - Garage to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-063,door-bbsta-garage,door-bbsta-busways,,1,0,40.2336000,40.2336000,,,,,"Back Bay - Garage to Back Bay - Clarendon St, Buses (South)",,"Exit, Clarendon Street, buses",
bbsta-064,node-bbsta-2stairs-lobby,door-bbsta-garage,,1,0,83.5152000,83.5152000,,,,,Top of Track 2 stairs to Back Bay - Garage,,Exit to garage,
bbsta-065,node-854-lobby,door-bbsta-garage,,1,0,85.0392000,85.0392000,,,,,Top of Track 2 elevator to Back Bay - Garage,,Exit to garage,
bbsta-066,node-bbsta-13stairs-lobby,door-bbsta-garage,,1,0,71.9328000,71.9328000,,,,,Top of Tracks 1-3 stairs to Back Bay - Garage,,Exit to garage,
bbsta-067,node-143-lobby,door-bbsta-garage,,1,0,71.9328000,71.9328000,,,,,Top of Tracks 1-3 up escalator to Back Bay - Garage,,Exit to garage,
bbsta-068,node-142-lobby,door-bbsta-garage,,1,0,71.9328000,71.9328000,,,,,Top of Tracks 1-3 down escalator to Back Bay - Garage,,Exit to garage,
bbsta-069,node-855-lobby,door-bbsta-garage,,1,0,46.0248000,46.0248000,,,,,Top of Tracks 1-3 elevator to Back Bay - Garage,,Exit to garage,
bbsta-070,Back Bay,door-bbsta-garage,,1,0,72.2376000,72.2376000,,,,,Commuter Rail to Back Bay - Garage,,Exit to garage,
bbsta-071,node-856-lobby,door-bbsta-garage,,1,0,56.9976000,56.9976000,,,,,Top of Tracks 5-7 elevator to Back Bay - Garage,,Exit to garage,
bbsta-072,node-bbsta-w57stairs-lobby,door-bbsta-garage,,1,0,58.2168000,58.2168000,,,,,Top of Tracks 5-7 west stairs to Back Bay - Garage,,Exit to garage,
bbsta-073,node-bbsta-e57stairs-lobby,door-bbsta-garage,,1,0,46.9392000,46.9392000,,,,,Top of Tracks 5-7 east stairs to Back Bay - Garage,,Exit to garage,
bbsta-074,node-bbsta-upper-fareunpaid,door-bbsta-garage,,1,0,48.1584000,48.1584000,,,,,Unpaid side of fare gates to Back Bay - Garage,,Exit to garage,
bbsta-075,node-bbsta-upassmezstairs-top,door-bbsta-garage,,1,0,51.5112000,51.5112000,,,,,Top of stairs between lobby and underpass to Back Bay - Garage,,Exit to garage,
bbsta-076,door-bbsta-dartmn,door-bbsta-garage,,1,0,73.4568000,73.4568000,,,,,Back Bay - Dartmouth St (North) to Back Bay - Garage,,Exit to garage,
bbsta-077,door-bbsta-dartms,door-bbsta-garage,,1,0,81.6864000,81.6864000,,,,,Back Bay - Dartmouth St (South) to Back Bay - Garage,,Exit to garage,
bbsta-078,door-bbsta-buswayn,door-bbsta-garage,,1,0,22.5552000,22.5552000,,,,,"Back Bay - Clarendon St, Buses (North) to Back Bay - Garage",,Exit to garage,
bbsta-079,door-bbsta-busways,door-bbsta-garage,,1,0,40.2336000,40.2336000,,,,,"Back Bay - Clarendon St, Buses (South) to Back Bay - Garage",,Exit to garage,
bbsta-080,door-bbsta-buswayn,node-bbsta-2stairs-lobby,,1,0,79.5528000,79.5528000,,,,,"Back Bay - Clarendon St, Buses (North) to Top of Track 2 stairs",,Track 2,
bbsta-081,door-bbsta-buswayn,node-854-lobby,,1,0,81.9912000,81.9912000,,,,,"Back Bay - Clarendon St, Buses (North) to Top of Track 2 elevator",,"Elevator, Track 2",
bbsta-082,door-bbsta-buswayn,node-bbsta-13stairs-lobby,,1,0,62.7888000,62.7888000,,,,,"Back Bay - Clarendon St, Buses (North) to Top of Tracks 1-3 stairs",,Tracks 3 and 1,
bbsta-083,door-bbsta-buswayn,node-143-lobby,,1,0,62.7888000,62.7888000,,,,,"Back Bay - Clarendon St, Buses (North) to Top of Tracks 1-3 up escalator",,Tracks 3 and 1,
bbsta-084,door-bbsta-buswayn,node-142-lobby,,1,0,62.7888000,62.7888000,,,,,"Back Bay - Clarendon St, Buses (North) to Top of Tracks 1-3 down escalator",,Tracks 3 and 1,
bbsta-085,door-bbsta-buswayn,node-855-lobby,,1,0,26.8224000,26.8224000,,,,,"Back Bay - Clarendon St, Buses (North) to Top of Tracks 1-3 elevator",,"Elevator, Tracks 1 and 3",
bbsta-086,door-bbsta-buswayn,Back Bay,,1,0,76.5048000,76.5048000,,,,,"Back Bay - Clarendon St, Buses (North) to Commuter Rail",,"Amtrak, Commuter Rail, tickets, baggage",
bbsta-087,door-bbsta-buswayn,node-856-lobby,,1,0,72.2376000,72.2376000,,,,,"Back Bay - Clarendon St, Buses (North) to Top of Tracks 5-7 elevator",,"Elevator, Tracks 5 and 7",
bbsta-088,door-bbsta-buswayn,node-bbsta-w57stairs-lobby,,1,0,73.4568000,73.4568000,,,,,"Back Bay - Clarendon St, Buses (North) to Top of Tracks 5-7 west stairs",,Tracks 5 and 7,
bbsta-089,door-bbsta-buswayn,node-bbsta-e57stairs-lobby,,1,0,64.0080000,64.0080000,,,,,"Back Bay - Clarendon St, Buses (North) to Top of Tracks 5-7 east stairs",,Tracks 5 and 7,
bbsta-090,door-bbsta-buswayn,node-bbsta-upper-fareunpaid,,1,0,64.0080000,64.0080000,,,,,"Back Bay - Clarendon St, Buses (North) to Unpaid side of fare gates",,Orange Line - All trains,
bbsta-091,door-bbsta-buswayn,node-bbsta-upassmezstairs-top,,1,0,66.7512000,66.7512000,,,,,"Back Bay - Clarendon St, Buses (North) to Top of stairs between lobby and underpass",,"Dartmouth Street, Copley Place via underpass",
bbsta-092,door-bbsta-buswayn,door-bbsta-dartmn,,1,0,88.3920000,88.3920000,,,,,"Back Bay - Clarendon St, Buses (North) to Back Bay - Dartmouth St (North)",,"Exit, Dartmouth Street",
bbsta-093,door-bbsta-buswayn,door-bbsta-dartms,,1,0,96.3168000,96.3168000,,,,,"Back Bay - Clarendon St, Buses (North) to Back Bay - Dartmouth St (South)",,"Exit, Dartmouth Street",
bbsta-094,node-bbsta-2stairs-lobby,door-bbsta-buswayn,,1,0,79.5528000,79.5528000,,,,,"Top of Track 2 stairs to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-095,node-854-lobby,door-bbsta-buswayn,,1,0,81.9912000,81.9912000,,,,,"Top of Track 2 elevator to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-096,node-bbsta-13stairs-lobby,door-bbsta-buswayn,,1,0,62.7888000,62.7888000,,,,,"Top of Tracks 1-3 stairs to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-097,node-143-lobby,door-bbsta-buswayn,,1,0,62.7888000,62.7888000,,,,,"Top of Tracks 1-3 up escalator to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-098,node-142-lobby,door-bbsta-buswayn,,1,0,62.7888000,62.7888000,,,,,"Top of Tracks 1-3 down escalator to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-099,node-855-lobby,door-bbsta-buswayn,,1,0,26.8224000,26.8224000,,,,,"Top of Tracks 1-3 elevator to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-100,Back Bay,door-bbsta-buswayn,,1,0,76.5048000,76.5048000,,,,,"Commuter Rail to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-101,node-856-lobby,door-bbsta-buswayn,,1,0,72.2376000,72.2376000,,,,,"Top of Tracks 5-7 elevator to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-102,node-bbsta-w57stairs-lobby,door-bbsta-buswayn,,1,0,73.4568000,73.4568000,,,,,"Top of Tracks 5-7 west stairs to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-103,node-bbsta-e57stairs-lobby,door-bbsta-buswayn,,1,0,64.0080000,64.0080000,,,,,"Top of Tracks 5-7 east stairs to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-104,node-bbsta-upper-fareunpaid,door-bbsta-buswayn,,1,0,64.0080000,64.0080000,,,,,"Unpaid side of fare gates to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-105,node-bbsta-upassmezstairs-top,door-bbsta-buswayn,,1,0,66.7512000,66.7512000,,,,,"Top of stairs between lobby and underpass to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-106,door-bbsta-dartmn,door-bbsta-buswayn,,1,0,88.3920000,88.3920000,,,,,"Back Bay - Dartmouth St (North) to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-107,door-bbsta-dartms,door-bbsta-buswayn,,1,0,96.3168000,96.3168000,,,,,"Back Bay - Dartmouth St (South) to Back Bay - Clarendon St, Buses (North)",,"Exit, Clarendon Street, buses",
bbsta-108,door-bbsta-busways,node-bbsta-2stairs-lobby,,1,0,67.3608000,67.3608000,,,,,"Back Bay - Clarendon St, Buses (South) to Top of Track 2 stairs",,Track 2,
bbsta-109,door-bbsta-busways,node-854-lobby,,1,0,69.7992000,69.7992000,,,,,"Back Bay - Clarendon St, Buses (South) to Top of Track 2 elevator",,"Elevator, Track 2",
bbsta-110,door-bbsta-busways,node-bbsta-13stairs-lobby,,1,0,52.4256000,52.4256000,,,,,"Back Bay - Clarendon St, Buses (South) to Top of Tracks 1-3 stairs",,Tracks 3 and 1,
bbsta-111,door-bbsta-busways,node-143-lobby,,1,0,52.4256000,52.4256000,,,,,"Back Bay - Clarendon St, Buses (South) to Top of Tracks 1-3 up escalator",,Tracks 3 and 1,
bbsta-112,door-bbsta-busways,node-142-lobby,,1,0,52.4256000,52.4256000,,,,,"Back Bay - Clarendon St, Buses (South) to Top of Tracks 1-3 down escalator",,Tracks 3 and 1,
bbsta-113,door-bbsta-busways,node-855-lobby,,1,0,11.5824000,11.5824000,,,,,"Back Bay - Clarendon St, Buses (South) to Top of Tracks 1-3 elevator",,"Elevator, Tracks 1 and 3",
bbsta-114,door-bbsta-busways,Back Bay,,1,0,63.0936000,63.0936000,,,,,"Back Bay - Clarendon St, Buses (South) to Commuter Rail",,"Amtrak, Commuter Rail, tickets, baggage",
bbsta-115,door-bbsta-busways,node-856-lobby,,1,0,84.7344000,84.7344000,,,,,"Back Bay - Clarendon St, Buses (South) to Top of Tracks 5-7 elevator",,"Elevator, Tracks 5 and 7",
bbsta-116,door-bbsta-busways,node-bbsta-w57stairs-lobby,,1,0,86.2584000,86.2584000,,,,,"Back Bay - Clarendon St, Buses (South) to Top of Tracks 5-7 west stairs",,Tracks 5 and 7,
bbsta-117,door-bbsta-busways,node-bbsta-e57stairs-lobby,,1,0,80.4672000,80.4672000,,,,,"Back Bay - Clarendon St, Buses (South) to Top of Tracks 5-7 east stairs",,Tracks 5 and 7,
bbsta-118,door-bbsta-busways,node-bbsta-upper-fareunpaid,,1,0,70.1040000,70.1040000,,,,,"Back Bay - Clarendon St, Buses (South) to Unpaid side of fare gates",,Orange Line - All trains,
